id_producto,categoria,descripcion,marca,cantidad_base,unidad_base,n_observaciones,origen,revisado
7798001560465,lacteos.dulce_de_leche,DULCE DE LECHE CREMIGAL 400GRS,CREMIGAL,0.4,kg,4,auto,no
7798001560090,lacteos.dulce_de_leche,DULCE DE LECHE CREMIGAL 250 GRS.,CREMIGAL,0.25,kg,3,auto,no
7798107800526,lacteos.dulce_de_leche,DULCE DE LECHE DON FAUSTO 400GRS,CLAUDIO J. MATURANO,0.4,kg,3,auto,no
7790742140609,lacteos.dulce_de_leche,DULCE DE LECHE SERENISIMA COL.C.400,MASTELLONE HNOS S.A.,0.4,kg,2,auto,no
7798333570019,lacteos.dulce_de_leche,"DULCE DE LECHE FAMILAR, LA VACA PASC., 400 GR",LA VACA PASC.,0.4,kg,2,auto,no
7790742104205,lacteos.dulce_de_leche,DULCE DE LECHE SERENISIMA COL.C.250,MASTELLONE HNOS S.A.,0.25,kg,1,auto,no
7798333570125,lacteos.dulce_de_leche,"DULCE DE LECHE REPOSTERO, LA VACA PASC., 400 GR",LA VACA PASC.,0.4,kg,1,auto,no
7792335001304,lacteos.huevos_gallina,HUEVO FRESCO GALLINA,AVICO,6,un,1020,auto,no
7790235004463,lacteos.huevos_gallina,HUEVO BLANCO GDE.,6 UDS,6,un,968,auto,no
7790235004906,lacteos.huevos_gallina,HUEVO COLOR GDE.,6 UDS,6,un,968,auto,no
7798064180129,lacteos.huevos_gallina,HUEVOS FRES BCO GDE,SANTA,30,un,967,auto,no
7798064180143,lacteos.huevos_gallina,HUEVO BLANCO GDE,,12,un,967,auto,no
7798092353120,lacteos.huevos_gallina,HUEVO BLANCO GRANDE MAPLE X 30 UNI 30 UNI,,30,un,342,auto,no
7798042381012,lacteos.huevos_gallina,HUEVOS BLANCOS GRANDES GRANJA ALMEYRA CARTON X 6 U,GRANJA ALMEYRA,1,un,319,auto,no
7798092352543,lacteos.huevos_gallina,HUEVO COLOR CJA 6 UNI,,6,un,297,auto,no
7798092352055,lacteos.huevos_gallina,HUEVO BLANCO CJA 12 UNI,,12,un,286,auto,no
7798092353731,lacteos.huevos_gallina,HUEVOS CAMPERO X 6 LIBRE DE JAULA,GRANJAS CARNAVE,6,un,245,auto,no
7798092352048,lacteos.huevos_gallina,HUEVO CARNAVE BLANCO CARTON X 6 U PCK-6-UN.,CARNAVE,6,un,243,auto,no
7792335000550,lacteos.huevos_gallina,HUEVO COLOR MAPLE X 30 UNI 30 UNI,,30,un,213,auto,no
7798051590078,lacteos.huevos_gallina,OUS HUEVOS COLOR CARTON 6 UNIDADES,CABANA OUS,6,un,205,auto,no
7798092352550,lacteos.huevos_gallina,HUEVO COLOR CJA 12 UNI,,12,un,205,auto,no
7790147548116,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X30UD MAP-30-UN.,MAXIMA MP,30,un,195,auto,no
7798051590245,lacteos.huevos_gallina,HUEVO COLOR EXT GDE SELECCION XL PL ASTI,CABANA OUS,12,un,190,auto,no
7790147548079,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X6UD MAP-6-UN.,MAXIMA MP,6,un,189,auto,no
7790147548093,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X30UD MAP-30-UN.,MAXIMA MP,30,un,185,auto,no
7790147548109,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X12UD MAP-12-UN.,MAXIMA MP,12,un,180,auto,no
7790147548086,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X12UD MAP-12-UN.,MAXIMA MP,12,un,176,auto,no
7792335000321,lacteos.huevos_gallina,HUEVOS AV BL CRT X6,AVICOPER,6,un,174,auto,no
7790147548062,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X6UD MAP-6-UN.,MAXIMA MP,6,un,172,auto,no
7792335000338,lacteos.huevos_gallina,HUEVOS AV COL CRT X6,AVICOPER,6,un,161,auto,no
7792335000543,lacteos.huevos_gallina,HUEVOS MAPLE BL X30,AVICOPER,30,un,159,auto,no
7798075740046,lacteos.huevos_gallina,HUEVO BLANCO MED X6,MEDITERRÁNEA,6,un,159,auto,no
7798075740039,lacteos.huevos_gallina,HUEVO COLOR MED X6,MEDITERRÁNEA,6,un,156,auto,no
7798051590269,lacteos.huevos_gallina,OUS HUEVOS COLOR 12 UNIDADES,MR EGG,12,un,129,auto,no
7792335000314,lacteos.huevos_gallina,HUEVOS AV BL CRT X12,AVICOPER,12,un,126,auto,no
7792335000345,lacteos.huevos_gallina,HUEVOS AV CO CRT X12,AVICOPER,12,un,125,auto,no
7798064180136,lacteos.huevos_gallina,HUEVO BLANCO CJA 6 UNI,,6,un,119,auto,no
7798187930045,lacteos.huevos_gallina,HUEVO BLANCO GLANDE MAPLE CYCLAMEN X 30 UNI,CYCLAMEN,30,un,119,auto,no
7792335001212,lacteos.huevos_gallina,ECOVERDE AVICOPER HUEVO BLANCO X6,AVICOPER,6,un,115,auto,no
7798158704750,lacteos.huevos_gallina,"HUEVO COLOR MEDIANO CELULOSA, BEST, 12 CU",BEST,12,un,104,auto,no
7792335002226,lacteos.huevos_gallina,HUEVOS AVC CAMPO M,AVICOPER,30,un,103,auto,no
7794739000037,lacteos.huevos_gallina,SF HUEVOS CASTA X1,SAN FERNANDO,12,un,102,auto,no
7798158704774,lacteos.huevos_gallina,"HUEVO BLANCO MEDIANO CELULOSA, BEST, 12 CU",BEST,12,un,102,auto,no
7794739000075,lacteos.huevos_gallina,HUEVOS COLOR SAN FERNANDO BJA-30-UN.,SAN FERNANDO,30,un,101,auto,no
7794739000020,lacteos.huevos_gallina,YEMAIZ ESTUCHE HUEVO 1X6 UNIDADES,YEMAIZ,6,un,100,auto,no
7799044049375,lacteos.huevos_gallina,"HUEVO BLANCO EN MAPLE, BEST, 30 CU",BEST,30,un,100,auto,no
7794739000013,lacteos.huevos_gallina,SF HUEVOS CASTANO X 6,SAN FERNANDO,6,un,99,auto,no
7793768027107,lacteos.huevos_gallina,HUEVOS SANTA ANA BLANCOS PREMIUM X 12,SANTA ANA,12,un,98,auto,no
7798051590115,lacteos.huevos_gallina,HUEVO COLOR EXTRA GRANDE OUS CARTON X 30,CABANA OUS,30,un,98,auto,no
7798075740015,lacteos.huevos_gallina,HUEVO COLOR MED X12,MEDITERRÁNEA,12,un,98,auto,no
7798075740022,lacteos.huevos_gallina,HUEVO BLANCO MED X12,MEDITERRÁNEA,12,un,98,auto,no
7794739000082,lacteos.huevos_gallina,YEMAIZ MAPLE HUEVO 1X30 UNIDADES,YEMAIZ,30,un,97,auto,no
7792062000045,lacteos.huevos_gallina,HUEVO COLOR EXTRA BLI 12 UNI,,12,un,96,auto,no
7798051590092,lacteos.huevos_gallina,HUEVO COLOR EXTRA GRANDE OUS PLASTI CO X,CABANA OUS,6,un,96,auto,no
7798139951012,lacteos.huevos_gallina,AV VALLE FERTIL HUEVOS CARTON COLOR 6UN,VALLE FÉRTIL,6,un,95,auto,no
7798139951104,lacteos.huevos_gallina,AV VALLE FERTIL HUEVOS CARTON COLOR 12UN,VALLE FÉRTIL,12,un,95,auto,no
7799044049368,lacteos.huevos_gallina,"HUEVO COLOR EN MAPLE, BEST, 30 CU",BEST,30,un,95,auto,no
0000000065252,lacteos.huevos_gallina,HUEVOS C SEL X 6UN,SIN MARCA,6,un,93,auto,no
0000000065276,lacteos.huevos_gallina,HUEVOS BL SEL X 6UN,SIN MARCA,6,un,93,auto,no
0000000065283,lacteos.huevos_gallina,HUEVOS BL SEL X 12UN,SIN MARCA,12,un,93,auto,no
0400090878938,lacteos.huevos_gallina,HUEVOS ASA BLANCOS GRANDES X 6,SANTA ANA,6,un,93,auto,no
0605388342294,lacteos.huevos_gallina,CHECK HUEVOS BLANCOS GRANDES 6U,CHECK,6,un,93,auto,no
0605388342379,lacteos.huevos_gallina,CHECK HUEVOS BLANCOS GRANDES 12U,CHECK,12,un,93,auto,no
0605388342539,lacteos.huevos_gallina,CHECK HUEVOS DE COLOR GRANDES 6U,CHECK,6,un,93,auto,no
0605388342614,lacteos.huevos_gallina,CHECK HUEVO COLOR GDE X12,CHECK,12,un,93,auto,no
7792062000021,lacteos.huevos_gallina,HUEVO BLANCO EXTRA BLI 12 UNI,,12,un,93,auto,no
7793618000229,lacteos.huevos_gallina,HUEVO COLOR EXTRA BLI 6 UNI,,6,un,93,auto,no
7794739000273,lacteos.huevos_gallina,YEMAIZ ESTUCHE HUEVO 1X12 UNIDADES,YEMAIZ,12,un,93,auto,no
7798075740091,lacteos.huevos_gallina,HUEVO COLOR 3 X30,MEDITERRÁNEA,30,un,93,auto,no
7798075740107,lacteos.huevos_gallina,HUEVO BLANCO 3 X30,MEDITERRÁNEA,30,un,93,auto,no
7798092353618,lacteos.huevos_gallina,HUEVOS CO MAPLE X30,GRANJAS CARNAVE,30,un,93,auto,no
7798153713672,lacteos.huevos_gallina,CHECK HUEVO BLANCO GDE X6,CHECK,6,un,93,auto,no
7798153713689,lacteos.huevos_gallina,CHECK HUEVO BLANCO GDE X12,CHECK,12,un,93,auto,no
7798153713696,lacteos.huevos_gallina,CHECK HUEVOS COLOR GDE X6,CHECK,6,un,93,auto,no
7798153713702,lacteos.huevos_gallina,CHECK HUEVO COLOR GDE X12,CHECK,12,un,93,auto,no
7799044956581,lacteos.huevos_gallina,"HUEVO BLANCO GRANDE, LA ANONIMA, 15 CU",LA ANONIMA,15,un,93,auto,no
7799044956598,lacteos.huevos_gallina,"HUEVO BLANCO GRANDE, LA ANONIMA, 30 CU",LA ANONIMA,30,un,93,auto,no
7799120004106,lacteos.huevos_gallina,CHECK HUEVO BLANCO XGDE X6,CHECK,6,un,93,auto,no
7799120004113,lacteos.huevos_gallina,CHECK HUEVO COLOR XGDE X6,CHECK,6,un,93,auto,no
7799120006018,lacteos.huevos_gallina,HUEVOS CHK XG X6 BL,CHECK,6,un,93,auto,no
7799120006025,lacteos.huevos_gallina,HUEVOS CHK XG X6 CO,CHECK,6,un,93,auto,no
7799120006087,lacteos.huevos_gallina,HUEVOS CHK XG X12 BL,CHECK,12,un,93,auto,no
7799120006094,lacteos.huevos_gallina,HUEVOS CHK XG X12 CO,CHECK,12,un,93,auto,no
7799120006216,lacteos.huevos_gallina,CHECK HUEVOS BLANCOS 30U,CHECK,30,un,93,auto,no
7799120006223,lacteos.huevos_gallina,CHECK HUEVOS COLOR 30U,CHECK,30,un,93,auto,no
8888000129240,lacteos.huevos_gallina,HUEVOS CALLEJON X12,MEDITERRÁNEA,12,un,93,auto,no
7798019960288,lacteos.huevos_gallina,HUEVO BLANCO OVOFOOD X 6 U EN CELULOSA,S/D,1,un,92,auto,no
7798000042252,lacteos.huevos_gallina,HUEVO BLANCO EXTRA BLI 6 UNI,,6,un,84,auto,no
7798019960356,lacteos.huevos_gallina,"HUEVO COLOR EXTRA GRANDES, OVOFOOD, 6 CU",OVOFOOD,6,un,82,auto,no
7798051590122,lacteos.huevos_gallina,HUEVOS MR EGG MAPLE X 30U MEDIANO MAP-30-UN.,MR. EGG,30,un,81,auto,no
7793871000059,lacteos.huevos_gallina,"HUEVO BLANCO, D.T., 12 CU",D.T.,12,un,75,auto,no
7792335001151,lacteos.huevos_gallina,HUEVO BLANCO EXTRA GRANDE AVICOPER CJA 10 UNI,AVICOPER,10,un,71,auto,no
7793871000011,lacteos.huevos_gallina,"HUEVO BLANCO, D.T., 6 CU",D.T.,6,un,70,auto,no
7793871000028,lacteos.huevos_gallina,"HUEVO COLOR, D.T., 6 CU",D.T.,6,un,70,auto,no
7792335001267,lacteos.huevos_gallina,HUEVO COLOR EXTRA GRANDE AVICOPER CJA 10 UNI,AVICOPER,10,un,69,auto,no
7793871000066,lacteos.huevos_gallina,"HUEVO COLOR, D.T., 12 CU",D.T.,12,un,68,auto,no
7798187930076,lacteos.huevos_gallina,HUEVO BLANCO EXTRA GRANDE CYCLAMEN X 30 UNI,CYCLAMEN,30,un,64,auto,no
7792652000028,lacteos.huevos_gallina,"HUEVO COLOR, PONEDORAS SUR, 6 CU",PONEDORAS SUR,6,un,61,auto,no
7798158708093,lacteos.huevos_gallina,"HUEVO BLANCO CELULOSA, BEST, 12 CU",BEST,12,un,59,auto,no
7792652000042,lacteos.huevos_gallina,"HUEVO BLANCO, PONEDORAS SUR, 6 CU",PONEDORAS SUR,6,un,58,auto,no
7798158708079,lacteos.huevos_gallina,"HUEVO COLOR CELULOSA, BEST, 12 CU",BEST,12,un,58,auto,no
7792652000011,lacteos.huevos_gallina,"HUEVO COLOR GRANDE, PONEDORAS SUR, 12 CU",PONEDORAS SUR,12,un,57,auto,no
7792652000035,lacteos.huevos_gallina,"HUEVO BLANCO GRANDE, PONEDORAS SUR, 12 CU",PONEDORAS SUR,12,un,57,auto,no
7796234000215,lacteos.huevos_gallina,HUEVOS COLOR CARNAVE CJA-12-UN.,CARNAVE,12,un,57,auto,no
7798092350433,lacteos.huevos_gallina,HUEVOS COLOR CARNAVE CJA-12-UN.,CARNAVE,12,un,57,auto,no
7792652000189,lacteos.huevos_gallina,"HUEVO COLOR EN MAPLE 1132031, PONEDORAS SUR, 30 CU",PONEDORAS SUR,30,un,55,auto,no
7799044049382,lacteos.huevos_gallina,"HUEVO FRESCO LIBRE JAULA, LA ANONIMA, 6 CU",LA ANONIMA,6,un,49,auto,no
7793871000080,lacteos.huevos_gallina,"HUEVO BLANCO EN MAPLE PLASTICO, D.T., 30 CU",D.T.,30,un,47,auto,no
7798019960363,lacteos.huevos_gallina,"HUEVO COLOR EXTRA GRANDES, OVOFOOD, 12 CU",OVOFOOD,12,un,47,auto,no
7798051590252,lacteos.huevos_gallina,HUEVO COLOR MR EGGX 6U EST-6-UN.,MR EGG,6,un,46,auto,no
7798019960295,lacteos.huevos_gallina,"HUEVO BLANCO EXTRA GRANDES, OVOFOOD, 12 CU",OVOFOOD,12,un,42,auto,no
0724751034960,lacteos.huevos_gallina,HUEVOS BLANCOS DOÑA LALA X 6U CARTON CJA-6-UN.,DOÑA LALA,6,un,38,auto,no
7790147547577,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X6 MAP-6-UN.,MAXIMA MP,6,un,37,auto,no
7790147547584,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X6 MAP-6-UN.,MAXIMA MP,6,un,37,auto,no
0724751045027,lacteos.huevos_gallina,HUEVOS COLOR DOÑA LALA X 6U CARTON CJA-6-UN.,DOÑA LALA,6,un,36,auto,no
0724751045003,lacteos.huevos_gallina,HUEVOS BLANCOS DOÑA LALA MAPLE X 30 U. MAP-30-UN.,DOÑA LALA,30,un,35,auto,no
7790147547621,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X30 MAP-30-UN.,MAXIMA MP,30,un,35,auto,no
0724751034984,lacteos.huevos_gallina,HUEVOS BLANCOS DOÑA LALA X 12U CARTON CJA-12-UN.,DOÑA LALA,12,un,34,auto,no
7790147547591,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X12 MAP-12-UN.,MAXIMA MP,12,un,34,auto,no
7798092350754,lacteos.huevos_gallina,HUEVOS COLOR CARNAVE CEREAL DOCENA PCK-12-UN.,CARNAVE,12,un,33,auto,no
0724751045041,lacteos.huevos_gallina,HUEVOS COLOR DOÑA LALA X 12U CARTON CJA-12-UN.,DOÑA LALA,12,un,32,auto,no
0724751045065,lacteos.huevos_gallina,HUEVOS COLOR DOÑA LALA MAPLE X 30 U MAP-30-UN.,DOÑA LALA,30,un,32,auto,no
7792335000758,lacteos.huevos_gallina,HUEVOS AVICOPER COLOR CJA-12-UN.,AVICOPER,12,un,32,auto,no
7790147547614,lacteos.huevos_gallina,HUEVOS COLOR MAXIMA X12 MAP-12-UN.,MAXIMA MP,12,un,30,auto,no
7792335000925,lacteos.huevos_gallina,HUEVOS AVICOPER BLANCOS CJA-12-UN.,AVICOPER,12,un,29,auto,no
7792335000932,lacteos.huevos_gallina,HUEVOS AVICOPER COLOR CJA-12-UN.,AVICOPER,12,un,29,auto,no
7792335000918,lacteos.huevos_gallina,HUEVO AVICOPER COLOR CJA-6-UN.,AVICOPER,6,un,28,auto,no
0724751034991,lacteos.huevos_gallina,HUEVO BLANCO EXTRA DOÑA LALA X12U PLAST BLI-12-UN.,DOÑA LALA,12,un,26,auto,no
0724751034977,lacteos.huevos_gallina,HUEVOS BLANCOS DOÑA LALA X 6U PLASTICO BLI-6-UN.,DOÑA LALA,6,un,25,auto,no
0724751045058,lacteos.huevos_gallina,HUEVOS COLOR EXTRA DOÑA LALA X12U PLAST BLI-12-UN.,DOÑA LALA,12,un,25,auto,no
7792652000196,lacteos.huevos_gallina,"HUEVO BLANCO EN MAPLE 1232031, PONEDORAS SUR, 30 CU",PONEDORAS SUR,30,un,24,auto,no
7798092350419,lacteos.huevos_gallina,HUEVO CARNAVE COLOR PLASTICO X 6 U PCK-6-UN.,CARNAVE,6,un,24,auto,no
0724751045034,lacteos.huevos_gallina,HUEVOS COLOR DOÑA LALA X 6U PLASTICO BLI-6-UN.,DOÑA LALA,6,un,23,auto,no
7790147547607,lacteos.huevos_gallina,HUEVOS BLANCOS MAXIMA X30 MAP-30-UN.,MAXIMA MP,30,un,23,auto,no
7795282000482,lacteos.huevos_gallina,HUEVOS EN MAPLE,SIN MARCA,30,un,21,auto,no
7798092350402,lacteos.huevos_gallina,HUEVO CARNAVE BLANCO MAXI PACK X 6 U PCK-6-UN.,CARNAVE,6,un,16,auto,no
7798074870737,lacteos.huevos_gallina,HUEVOS OLTI LOURDES BLANCOS 6UN.,OLTI LOURDES S.A.,6,un,11,auto,no
7798078040013,lacteos.huevos_gallina,HUEVOS BLANCOS EL CANDIL MEDIA DOCENA CJA-6-UN.,EL CANDIL,6,un,8,auto,no
7798078040020,lacteos.huevos_gallina,HUEVOS BLANCOS EL CANDIL POR DOCENA CJA-12-UN.,EL CANDIL,12,un,8,auto,no
7794739000440,lacteos.huevos_gallina,HUEVO COLOR SEÑOR HUEVO X 6 UN CJA-6-UN.,1001,6,un,7,auto,no
7792335000741,lacteos.huevos_gallina,HUEVOS AVICOPER BLANCOS CJA-12-UN.,AVICOPER,12,un,5,auto,no
7794739000068,lacteos.huevos_gallina,HUEVOS COLOR SAN FERNANDO BJA-12-UN.,SAN FERNANDO,12,un,5,auto,no
7794739000587,lacteos.huevos_gallina,HUEVO COLOR SEÑOR HUEVO MAP-30-UN.,1001,30,un,5,auto,no
7798114010055,lacteos.huevos_gallina,HUEVOS LA GALLEGUITA BLANCOS CJA-6-UN.,LA GALLEGUITA,6,un,5,auto,no
6000000076030,lacteos.huevos_gallina,HUEVOS FRESCOS LAR NRO. 1 30 UN,HUEVOS LAR.,30,un,4,auto,no
7793768011007,lacteos.huevos_gallina,HUEVO BLANCO AVICOLA SANTA ANA CARTON X 6 UNI,SANTA ANA,1,un,4,auto,no
7793768027077,lacteos.huevos_gallina,"HUEVO BCO EXT. GRANDE EST.PLAST., SANTA ANA, 6 CU",SANTA ANA,6,un,4,auto,no
7794739000464,lacteos.huevos_gallina,HUEVO BLANCO LA GALLINA TURULECA X12 EST-12-UN.,1001,12,un,4,auto,no
7794739000532,lacteos.huevos_gallina,HUEVO BLANCO LA GALLINA TURULECA X12 EST-12-UN.,1001,12,un,4,auto,no
7794739000570,lacteos.huevos_gallina,HUEVOS BLANCOS LA GALLINA TURULECA X30 MAP-30-UN.,1001,30,un,4,auto,no
7798114010079,lacteos.huevos_gallina,HUEVOS BLANCOS LA GALLEGUITA CJA-12-UN.,LA GALLEGUITA,12,un,4,auto,no
7798114010093,lacteos.huevos_gallina,HUEVOS BLANCOS LA GALLEGUITA MAP-30-UN.,LA GALLEGUITA,30,un,4,auto,no
7798166690014,lacteos.huevos_gallina,"HUEVO COLOR, LOS MARTINEZ, 12 CU",LOS MARTINEZ,12,un,4,auto,no
7798166690021,lacteos.huevos_gallina,"HUEVO BLANCO, LOS MARTINEZ, 12 CU",LOS MARTINEZ,12,un,4,auto,no
7798166690038,lacteos.huevos_gallina,"HUEVO COLOR, LOS MARTINEZ, 6 CU",LOS MARTINEZ,6,un,4,auto,no
7798166690045,lacteos.huevos_gallina,"HUEVO BLANCO, LOS MARTINEZ, 6 CU",LOS MARTINEZ,6,un,4,auto,no
7798166690069,lacteos.huevos_gallina,"HUEVO BLANCO, LOS MARTINEZ, 30 CU",LOS MARTINEZ,30,un,4,auto,no
7793768027114,lacteos.huevos_gallina,"HUEVO BLANCO GRANDE, SANTA ANA, 30 CU",SANTA ANA,30,un,3,auto,no
7798166690052,lacteos.huevos_gallina,"HUEVO COLOR, LOS MARTINEZ, 30 CU",LOS MARTINEZ,30,un,3,auto,no
7794739000457,lacteos.huevos_gallina,"HUEVO CASTAÑO, SEÑOR HUEVO, 12 CU",SEÑOR HUEVO,12,un,2,auto,no
7795002000044,lacteos.huevos_gallina,HUEVOS CORAVE EXTRA GRANDE CJA-12-UN.,CORAVE,12,un,1,auto,no
7798015380011,lacteos.huevos_gallina,HUEVOS CASTAÑOS,SIN MARCA,6,un,1,auto,no
7790742363107,lacteos.leche_descremada_1l,LECHE UAT PARC DESC FORT 1% LA SERENISIMA EDGE 1L,LA SERENISIMA,1,un,2467,auto,no
7790742335609,lacteos.leche_descremada_1l,LECHE DESC BOTELLA,LA SE,1,l,2459,auto,no
7790742358608,lacteos.leche_descremada_1l,LECHE UAT DESC S LACT PROTEIN LA SERENISIMA BOTX1L,LA SERENISIMA,1,un,2457,auto,no
7798338290035,lacteos.leche_descremada_1l,LECHE UAT DESCREMADA LAS TRES NIÑAS 1L BRK-1000-ML.,LAS TRES NIÑAS,0.001,l,2399,auto,no
7790742335401,lacteos.leche_descremada_1l,LECHE UAT PAR DESCREMADA LA SERENISIMA 2 PETX1LT,LA SERENISIMA,1,un,2309,auto,no
7790742363206,lacteos.leche_descremada_1l,LECHE SEMI DESCRE 2%,LASER,1,l,2299,auto,no
7790742192103,lacteos.leche_descremada_1l,LECHE DESCR 1% SACHE,CASAN,1,l,2222,auto,no
7790742192202,lacteos.leche_descremada_1l,LECHE DESCR 2% SACHE,CASAN,1,l,2156,auto,no
7790742348005,lacteos.leche_descremada_1l,LECHE DESC 1% BIENESTAR SERENISIMA SACHET X 1 LT,LA SERENISIMA,1,un,2061,auto,no
7798338291803,lacteos.leche_descremada_1l,"LECHE UAT DESC.C/PROT.VIDA ACTIVA, LAS TRES NIÑAS, 1000 CM3",LAS TRES NIÑAS,1,l,1884,auto,no
7790742348203,lacteos.leche_descremada_1l,LECHE DESC 2% BIENESTAR LA SERENISIMA SACHET 1 LT,LA SERENISIMA,1,un,1844,auto,no
7793913012996,lacteos.leche_descremada_1l,LECHE DESCREMADA LV,TREGA,1,l,1694,auto,no
7790742352200,lacteos.leche_descremada_1l,LECHE DESC ZERO LACTOSA LA SERENISIMA SACHET 1LT,LA SERENISIMA,1,un,1577,auto,no
7790742358103,lacteos.leche_descremada_1l,"LECHE LV PARC.DESC. CAL/COL. BOT, LA SERENISIMA, 1000 CM3",LA SERENISIMA,1,l,1522,auto,no
7790742352101,lacteos.leche_descremada_1l,LECHE ULTRA DESC PROTEIN LA SERENISIMA SACHET 1LT,LA SERENISIMA,1,un,1484,auto,no
7790742335807,lacteos.leche_descremada_1l,LECHE UAT DESC FORT HIERRO 1 LA SERENISIMA PET 1L,LA SERENISIMA,1,un,1332,auto,no
7794820903117,lacteos.leche_descremada_1l,LECHE PARCIALMENTE D,MILKA,1,l,1198,auto,no
7798338291469,lacteos.leche_descremada_1l,"LECHE LV PARC.DESC. CLASICA LIV.2%, LAS TRES NIÑAS, 1000 CM3",LAS TRES NIÑAS,1,l,1051,auto,no
7790742358509,lacteos.leche_descremada_1l,LECHE UAT DESC LS PREBIOTICA BOT 1L BOT-1000-ML.,LA SERENISIMA,0.001,l,870,auto,no
7790742335302,lacteos.leche_descremada_1l,LECHE UAT DESC LA SERENISIMA 0% BOT 1L BOT-1000-ML.,LA SERENISIMA,0.001,l,856,auto,no
7790742358400,lacteos.leche_descremada_1l,LECHE UAT DESC LS BARISTA BOT 1L BOT-1000-ML.,LA SERENISIMA,0.001,l,821,auto,no
7798338290301,lacteos.leche_descremada_1l,LECHE DESCREMADA % TENOR GRASO LAS TRES NIÑAS TTB 1 LTR,TRES NIÑAS,1,l,674,auto,no
7790742352002,lacteos.leche_descremada_1l,LECHE DESC LS REDUC. LACTOSA SACHET 1L SCH-1000-ML.,LA SERENISIMA,0.001,l,649,auto,no
7790787002535,lacteos.leche_descremada_1l,LECHE L/V ILOLAY DESCR,ILOLAY,1,l,459,auto,no
7790742448101,lacteos.leche_descremada_1l,LECHE PARC DESC MULT VIT1% LA SERENISIMA SACHET 1L,LA SERENISIMA,1,un,402,auto,no
7791058000816,lacteos.leche_descremada_1l,LECHE DESCREMADA MANFREY UAT 1LT BRK-1000-ML.,MANFREY,0.001,l,330,auto,no
7790742448200,lacteos.leche_descremada_1l,LECHE PARC DESC MULT VIT2% LA SERENISIMA SACHET 1L,LA SERENISIMA,1,un,282,auto,no
7798179070667,lacteos.leche_descremada_1l,LECHE SILVIA SACH DESCR,SILVIA,1,l,199,auto,no
7798338290110,lacteos.leche_descremada_1l,LECHE DESCR L V APOSTOLES,APOSTOLES,1,l,165,auto,no
7798024393668,lacteos.leche_descremada_1l,"LECHE DESC.U.FORTIFICADA SACHET, LA ANONIMA, 1000 CM3",LA ANONIMA,1,l,162,auto,no
7791102056011,lacteos.leche_descremada_1l,LECHE L/V DESCR 1% COOPER,COOPERATIVA,1,l,154,auto,no
7791287006122,lacteos.leche_descremada_1l,LECHE DESCR LA NUEVA,LA NUEVA,1,l,154,auto,no
7798125301579,lacteos.leche_descremada_1l,LECHE L/V P PRECIO DESC,PRIMER PRECIO,1,l,154,auto,no
7794396004522,lacteos.leche_descremada_1l,LECHE LV LA SUIPAC DESCRE,LA SUIPACHENSE,1,l,153,auto,no
7798338290073,lacteos.leche_descremada_1l,LECHE LV DESCR ANGELITA,ANGELITA,1,l,153,auto,no
7791058000601,lacteos.leche_descremada_1l,LECHE PARC DESC MANFREY SACHET SACHET X 1 LT,MANFREY,1,un,121,auto,no
7798039600041,lacteos.leche_descremada_1l,LECHE DESCREMADA COTO L/V VIT. A/D TTB 1 LTR,COTO,1,l,120,auto,no
7798039600065,lacteos.leche_descremada_1l,LECHE DESCREMADA COTO ULTRA PASTEURIZADA SCH 1 LTR,COTO,1,l,118,auto,no
7798001562605,lacteos.leche_descremada_1l,LECHE UAT DESCR CREMIGAL,CREMIGAL,1,l,112,auto,no
7790244941919,lacteos.leche_descremada_1l,S IGN LECHE UAT DESC,SAN IGNACIO,1,l,93,auto,no
7790742358806,lacteos.leche_descremada_1l,LECHE LS UAT PARC DESC HIERRO FORT VIT,LA SERENISIMA,1,l,93,auto,no
7798270248873,lacteos.leche_descremada_1l,ACUENTA LECHE DESCREMADA 1LT,ACUENTA,1,l,93,auto,no
7798270248897,lacteos.leche_descremada_1l,ACUENTA LECHE DESCREMADA 1LT,ACUENTA,1,l,93,auto,no
7799120000993,lacteos.leche_descremada_1l,CHECK LECHE DESCREMADA LARGA VIDA 1L,CHECK,1,l,93,auto,no
7790080037180,lacteos.leche_descremada_1l,LECHE SANCOR DESCREMADA LV NUTRIEQUI 1LT,SANCOR,1,l,24,auto,no
7798337270021,lacteos.leche_descremada_1l,"LECHE PARC.DESCREMADA SACHET, MAMUU, 1000 CM3",MAMUU,1,l,13,auto,no
7790742335906,lacteos.leche_descremada_1l,LECHE UAT DESC LA SERENISIMA CALCIO 1L BOT-1000-ML.,LA SERENISIMA,0.001,l,12,auto,no
7790080037036,lacteos.leche_descremada_1l,LECHE S.BRIGIDA X1L.DESCREMADA,,1,l,3,auto,no
7793940306006,lacteos.leche_descremada_1l,LECHE ARMONIA DESC.1% X1LTS,,1,l,3,auto,no
